Unnamed: 0,interview__key,interview__id,shocks__id,v31102b,typeshock,typeshocknum,shockdisinv,savusedshock,insusedshock,pubtransusedshock,borrusedshock,shocks_Group
1734,30-23-81-44,a026ddf998354df7bd3f05c06dce2d5d,Drought,1,Drought,11.0,,,,,0,agricultural
1735,57-16-08-54,59e3e98d959b42dfa7b3737c54f3da14,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1736,26-56-76-62,47f29796aa0d4e7e84ee8cc68f923027,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
1737,96-21-65-97,1345b9bb92cd4518a594a4911bfcfe6d,Accident,1,Accident,24.0,,,,,0,demographic
1738,18-80-03-68,8658fb87bc4144eeb18256db5a023f19,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1739,18-80-03-68,8658fb87bc4144eeb18256db5a023f19,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1740,24-58-03-20,0cf830f6011c46d586baff01bd68175d,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,1.0,0.0,0.0,0.0,0,agricultural
1741,24-58-03-20,0cf830f6011c46d586baff01bd68175d,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,0.0,0,agricultural
1742,86-39-87-48,931722de99b749d08f2c7b349b82e0dd,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
1743,86-75-51-21,173dc9ef56c04d7ebabee03925758d9f,Drought,1,Drought,11.0,0.0,1.0,0.0,0.0,0,agricultural
1744,86-75-51-21,173dc9ef56c04d7ebabee03925758d9f,Storm,1,Storm,55.0,0.0,1.0,0.0,0.0,0,agricultural
1745,49-41-18-21,97fba93a87bf41818d0c4de29a6ecb9a,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
1746,49-41-18-21,97fba93a87bf41818d0c4de29a6ecb9a,Accident,1,อุบัติเหตุ,24.0,,,,,0,demographic
1747,50-11-26-28,b293bdfc31a247acac58d1cd3a5f9b76,Drought,1,Drought,11.0,,,,,0,agricultural
1748,50-11-26-28,b293bdfc31a247acac58d1cd3a5f9b76,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1749,50-11-26-28,b293bdfc31a247acac58d1cd3a5f9b76,Job loss,1,Job loss,62.0,,,,,0,economics
1750,49-77-22-59,24f36d3e2b2d40969040ced06741cb18,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1751,40-77-93-95,8447e984f6e745d59b164ea573cad39e,Drought,1,Drought,11.0,,,,,0,agricultural
1752,34-73-77-31,cf325d172c0e461682facc1b1d75528e,Drought,1,Drought,11.0,,,,,0,agricultural
1753,56-58-87-05,3a7c3a6213b143388de6e25bda38668b,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,1.0,0,agricultural
1754,56-58-87-05,3a7c3a6213b143388de6e25bda38668b,Accident,1,อุบัติเหตุ,24.0,0.0,0.0,0.0,0.0,1,demographic
1755,56-58-87-05,3a7c3a6213b143388de6e25bda38668b,Storm,1,พายุ,55.0,0.0,0.0,0.0,0.0,0,agricultural
1756,56-58-87-05,3a7c3a6213b143388de6e25bda38668b,Job loss,1,ตกงาน,62.0,,,,,0,economics
1757,56-58-87-05,3a7c3a6213b143388de6e25bda38668b,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1758,97-05-55-27,da266124e0b346409a630063412e57ca,Collapse of business,1,Collapse of business,18.0,,,,,0,economics
1759,53-29-16-21,27e6e899941745e7af42aa1d5d360e12,House damage,1,House damage,6.0,0.0,1.0,0.0,0.0,0,economics
1760,36-44-65-56,1601fb9907c041a4ad7615f02b0b9a43,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,0.0,0,agricultural
1761,06-56-93-23,b88ec54f5a864085ad9855e11d1127c6,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1762,09-59-28-05,1d7fcec67c214f98bb1d21ac00ea1bd6,Drought,1,Drought,11.0,0.0,1.0,0.0,1.0,0,agricultural
1763,09-59-28-05,1d7fcec67c214f98bb1d21ac00ea1bd6,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,0.0,1.0,0.0,0.0,0,agricultural
1764,56-82-32-94,cb8e2a2cde3249509d7cef58e2ef0e88,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1765,56-82-32-94,cb8e2a2cde3249509d7cef58e2ef0e88,Drought,1,Drought,11.0,,,,,0,agricultural
1766,27-46-47-28,4b41e8a071004028aafeb42361ab353d,Drought,1,Drought,11.0,,,,,0,agricultural
1767,32-89-76-15,73f3cdd13fde4844b7b30e8fda00f19d,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
1768,94-61-74-49,feee298053aa485fb554264b8aabc220,Drought,1,ภัยแล้ง,11.0,1.0,0.0,0.0,0.0,0,agricultural
1769,00-64-31-25,9d82b912153640a9b7e9628202172802,Collapse of business,1,ธุรกิจไม่สามารถดำเนินการต่อไปได้,18.0,,,,,0,economics
1770,00-64-31-25,9d82b912153640a9b7e9628202172802,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
1771,63-17-91-01,43d80b9cf0ba4909b11c9d24ad42de57,being cheated at work/business,1,ถูกโกง (จากการทำงาน/ธุรกิจ),46.0,0.0,0.0,0.0,0.0,1,others
1772,59-26-46-86,dce0be5d944741dd879edd7ad817eddc,Drought,1,Drought,11.0,,,,,0,agricultural
1773,59-26-46-86,dce0be5d944741dd879edd7ad817eddc,Accident,1,Accident,24.0,,,,,0,demographic
1774,35-84-73-72,37f30a37445240e195a899ba7eadeb53,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1775,35-84-73-72,37f30a37445240e195a899ba7eadeb53,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1776,40-94-84-72,8e1c93c74d974c0e81584a7792dfeda4,House damage,2,บ้านได้รับความเสียหาย/บ้านพัง,6.0,,,,,0,economics
1777,41-24-92-51,dff795180b7e4399b84a070b5a54f5be,Drought,1,Drought,11.0,,,,,0,agricultural
1778,04-44-40-76,7d103d56e6af4bdd9373e26d11b300ee,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1779,55-70-88-79,08991d5388a4490c81f654d27f5a2c25,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1780,55-70-88-79,08991d5388a4490c81f654d27f5a2c25,House damage,1,บ้านได้รับความเสียหาย/บ้านพัง,6.0,,,,,0,economics
1781,59-03-26-40,eeb6e0ebfa104d71bee5c07550bc74cc,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,1.0,0.0,0.0,0.0,0,demographic
1782,59-03-26-40,eeb6e0ebfa104d71bee5c07550bc74cc,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,0.0,0.0,0.0,0.0,0,agricultural
1783,59-03-26-40,eeb6e0ebfa104d71bee5c07550bc74cc,Storm,1,พายุ,55.0,1.0,0.0,0.0,0.0,0,agricultural
1784,97-79-92-16,a5bdd93456bf486d89f21df3e030d507,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1785,97-79-92-16,a5bdd93456bf486d89f21df3e030d507,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,1.0,0,agricultural
1786,16-46-57-88,61b95ee4d0e740c68311f8697845aee8,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1787,67-99-74-55,7375b1d603af4840b67f15de6e7aa36d,Drought,1,Drought,11.0,,,,,0,agricultural
1788,33-72-13-54,f96c68c49db04b9db17182edac442e7b,Storm,1,Storm,55.0,,,,,0,agricultural
1789,88-71-04-78,c3fd7b1b8aee41ce9d12ce7339401b44,Drought,1,Drought,11.0,,,,,0,agricultural
1790,88-71-04-78,c3fd7b1b8aee41ce9d12ce7339401b44,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1791,88-71-04-78,c3fd7b1b8aee41ce9d12ce7339401b44,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1792,83-13-30-61,a985c3c5665c4c9d9027c41bc7437e87,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1793,54-36-60-46,4326bfb4ec354f19a6a46a07db4c5af9,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1794,11-83-93-27,b1cecd8261a3494a87601c15e9a73158,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1795,51-80-03-01,771f9833afb64b898a031e8f91b228e0,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1796,51-80-03-01,771f9833afb64b898a031e8f91b228e0,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1797,99-81-17-27,c6a6f86631224cc59833454e14fbd2b2,Storm,1,Storm,55.0,,,,,0,agricultural
1798,03-91-04-68,72ac904d166040c2b2543322b6c95d47,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1799,31-00-82-62,ed1afbfc395d431393b2f2074b910807,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1800,31-00-82-62,ed1afbfc395d431393b2f2074b910807,Drought,1,Drought,11.0,,,,,0,agricultural
1801,65-93-90-81,d46aba5d4aef48468bd841aa49a187ba,Drought,1,Drought,11.0,,,,,0,agricultural
1802,87-39-00-37,f00a8a83ebcf4026bf7542f25b033b06,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
1803,87-39-00-37,f00a8a83ebcf4026bf7542f25b033b06,Drought,1,Drought,11.0,,,,,0,agricultural
1804,87-39-00-37,f00a8a83ebcf4026bf7542f25b033b06,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,0.0,0.0,0.0,1.0,0,agricultural
1805,01-11-24-81,dcd149f251d84ab7a9df043398d92cae,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1806,01-11-24-81,dcd149f251d84ab7a9df043398d92cae,Drought,1,Drought,11.0,,,,,0,agricultural
1807,46-71-20-92,082249012af7489b91085d06f96c4ec9,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1808,40-73-17-86,c8029ff3b6de4d35a3dceaef705eb86a,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
1809,40-73-17-86,c8029ff3b6de4d35a3dceaef705eb86a,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1810,57-68-95-49,3cfd9647098b4c87a26ae7969d51fc7e,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
1811,57-68-95-49,3cfd9647098b4c87a26ae7969d51fc7e,Had to spent money because of ceremony,1,ต้องจ่ายเงิน (จำนวนมาก) ในการจัดพิธีต่าง ๆในครัวเรือน,5.0,,,,,0,social
1812,92-69-59-03,d2211b61ee8545d68f1959ffd49ee6d8,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1813,90-78-46-06,761f592a535a41b79e5a4808147c005e,Drought,1,Drought,11.0,0.0,1.0,0.0,0.0,0,agricultural
1814,90-78-46-06,761f592a535a41b79e5a4808147c005e,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,0.0,1.0,0.0,0.0,0,agricultural
1815,94-20-39-43,912469a8ddbc4426ad637cabce849b48,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1816,80-16-18-89,84ee3cb002f44400bcbd5d9d39359ee9,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1817,16-48-55-61,5cc50b7c82ce4513a2bc0e967c776604,House damage,1,House damage,6.0,,,,,0,economics
1818,18-77-34-67,db93c4502edb440db1960c0f17510d60,Accident,1,Accident,24.0,,,,,0,demographic
1819,38-69-33-26,0aa9a15de437424ebc4b9e4d764727f0,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
1820,38-69-33-26,0aa9a15de437424ebc4b9e4d764727f0,Drought,1,Drought,11.0,,,,,0,agricultural
1821,83-85-24-65,0f3b4b965b60432fafc208bcaec33ff9,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1822,98-94-13-21,eb70300033ed4a13a792701a29837981,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1823,98-94-13-21,eb70300033ed4a13a792701a29837981,Household member left the household,1,การย้ายออกของสมาชิกในครัวเรือน,3.0,,,,,0,others
1824,23-72-65-84,5774cda9f37d415b9bd36cfeeec6fca0,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1825,23-72-65-84,5774cda9f37d415b9bd36cfeeec6fca0,Drought,1,Drought,11.0,,,,,0,agricultural
1826,23-72-65-84,5774cda9f37d415b9bd36cfeeec6fca0,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1827,89-85-11-72,b422d8ac446a4179adcbcb5c52daf5ff,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1828,89-85-11-72,b422d8ac446a4179adcbcb5c52daf5ff,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1829,27-38-17-86,430f0b27abfc485bac6b1620b5a48304,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,1.0,0,agricultural
1830,27-39-41-15,2819ce024abb4cd09cfce7d4dffd9929,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1831,27-39-41-15,2819ce024abb4cd09cfce7d4dffd9929,Flooding on the house/homestead,1,Flooding on the house/homestead,77.0,,,,,0,economics
1832,63-75-44-45,74402d3eda074852a181ea6645f1be8c,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1833,63-75-44-45,74402d3eda074852a181ea6645f1be8c,Storm,1,Storm,55.0,,,,,0,agricultural
1834,69-60-14-25,5d8718d1b1374509bac6b8734669850e,Flooding on the house/homestead,1,Flooding on the house/homestead,77.0,,,,,0,economics
1835,59-32-39-09,122300b4ab36404daf6afea75b716207,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1836,12-96-31-15,27d418cf4cb34b95a8acf9241e9d2635,being cheated at work/business,1,being cheated at work/business,46.0,0.0,0.0,0.0,0.0,0,others
1837,11-15-08-23,3122675a2e9e4cfaa3d3cfb0fa7ff709,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
1838,59-65-12-36,6145bc5001f84464a3a6599c2d5ce68b,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,1.0,0,agricultural
1839,59-65-12-36,6145bc5001f84464a3a6599c2d5ce68b,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,1.0,0.0,0.0,0.0,0,agricultural
1840,03-25-94-83,7880ee59fb674566b1f046618221d891,Drought,1,Drought,11.0,,,,,0,agricultural
1841,88-67-55-97,54cb7f3f494b4bdba5ec37327c52f1cc,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1842,35-18-95-20,681c046824194749865d6698f12891be,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
1843,77-44-58-10,c51a5bcfe2d940dc99f177fcd2778df1,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1844,77-44-58-10,c51a5bcfe2d940dc99f177fcd2778df1,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1845,77-34-29-92,1a5bbbd7a2194e209e3b1743e62d2af0,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1846,77-34-29-92,1a5bbbd7a2194e209e3b1743e62d2af0,Accident,1,อุบัติเหตุ,24.0,,,,,0,demographic
1847,88-68-59-23,fb8b14a8064e4e63a6956cd48a6c58fa,Drought,1,Drought,11.0,1.0,0.0,0.0,0.0,0,agricultural
1848,88-68-59-23,fb8b14a8064e4e63a6956cd48a6c58fa,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,0.0,0,agricultural
1849,88-68-59-23,fb8b14a8064e4e63a6956cd48a6c58fa,Storm,1,Storm,55.0,1.0,0.0,0.0,0.0,0,agricultural
1850,15-80-47-28,897bc2bf9ec24501ab30e285044935c0,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1851,15-80-47-28,897bc2bf9ec24501ab30e285044935c0,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1852,17-26-49-45,0c865db0ffa140058a4f7eb86c134af6,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1853,17-26-49-45,0c865db0ffa140058a4f7eb86c134af6,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1854,16-00-38-13,b3d6a9755192497db67e4338b6d22743,Drought,1,Drought,11.0,,,,,0,agricultural
1855,71-40-37-31,afa1a81167ff4633aaaf9c6c0363f966,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1856,71-40-37-31,afa1a81167ff4633aaaf9c6c0363f966,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
1857,41-15-27-38,460e65fd2d054d33a03f7d525eeda95d,Drought,1,Drought,11.0,,,,,0,agricultural
1858,45-91-02-63,a7a86c4738fb4bba884fdad7d9f8ae0e,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,0.0,1.0,0.0,0.0,0,demographic
1859,45-91-02-63,a7a86c4738fb4bba884fdad7d9f8ae0e,Had to spent money because of ceremony,1,ต้องจ่ายเงิน (จำนวนมาก) ในการจัดพิธีต่าง ๆในครัวเรือน,5.0,0.0,1.0,0.0,0.0,0,social
1860,45-91-02-63,a7a86c4738fb4bba884fdad7d9f8ae0e,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,0.0,0,agricultural
1861,45-91-02-63,a7a86c4738fb4bba884fdad7d9f8ae0e,Storm,1,พายุ,55.0,0.0,0.0,0.0,0.0,0,agricultural
1862,13-73-69-56,f6594e2ea553435aae5a20ea54d5858f,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1863,20-18-90-20,c5ca2d23dd1e47668443401db3805b67,House damage,1,House damage,6.0,0.0,1.0,0.0,1.0,0,economics
1864,20-18-90-20,c5ca2d23dd1e47668443401db3805b67,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,1.0,0.0,1.0,0,agricultural
1865,20-18-90-20,c5ca2d23dd1e47668443401db3805b67,Storm,1,Storm,55.0,0.0,1.0,0.0,1.0,0,agricultural
1866,89-64-82-97,c078a11f5dc74f6c8c59f64e1548ecdc,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1867,00-90-37-51,e0ae84142ad04fd68c7133b41b6c50ae,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1868,13-67-89-00,0f810e00f03b439f8fdbb7710d1d722b,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
1869,65-23-71-46,d3ca0dac4b21401b9529397f896a9c78,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1870,69-21-01-47,c1c480b97a9b4e35a648a8f0b8de3254,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,1.0,0,agricultural
1871,69-21-01-47,c1c480b97a9b4e35a648a8f0b8de3254,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,0.0,0,agricultural
1872,28-62-44-77,5bb87118508f464cb2ed36c7efa2cc40,Collapse of business,1,Collapse of business,18.0,,,,,0,economics
1873,21-43-67-61,ec62ad65b489400091011725b5d26cce,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
